symbol,avg_daily_return,volatility,n_days,annual_return,annual_volatility
AWK,-0.00011029442709792225,0.012548833418285592,251,-0.027683901201578487,0.19881091081761634
AXON,0.003793129339515571,0.02828944905277608,251,0.9520754642184084,0.44818916191170105
AXP,0.0019764109343754703,0.015216406216955466,251,0.49607914452824303,0.24107321202906315
AZO,0.000964051350813579,0.013118058775850924,251,0.24197688905420833,0.20782913649851056
BA,-0.0011696484372504526,0.021522235686561468,251,-0.2935817577498636,0.340976339158486
BAC,0.0012366734767383849,0.014340822149630493,251,0.3104050426613346,0.2272013515843611
BALL,2.8095470219244246e-05,0.014833523316770666,251,0.007051963025030306,0.2350072060837368
BAX,-0.0008862406423110137,0.01690915396879253,251,-0.22244640122006443,0.26789137999014334
BBY,0.0007891363042119495,0.020460635270702507,251,0.19807321235719932,0.32415742551399246
BDX,-0.00017870258432427515,0.011611000537337806,251,-0.04485434866539306,0.18395284369368353
BEN,-0.0010645473444730444,0.018499255885396644,251,-0.26720138346273414,0.2930833320860451
BF-B,-0.0013944068928571373,0.016624113187009914,251,-0.3499961301071415,0.2633754847226365
BG,-0.0008265514374104869,0.01547103145250349,251,-0.2074644107900322,0.245107234420554
BIIB,-0.0021022870133247367,0.01585093952504091,251,-0.5276740403445089,0.2511261102323941
BKNG,0.00159268609844805,0.016527666604034118,251,0.39976421071046053,0.26184748348399356
BKR,0.001004695679188178,0.017248966335039275,251,0.25217861547623266,0.27327502034847034
BLDR,-0.00020705079753285927,0.027044127409213234,251,-0.051969750180747676,0.4284595566197181
BLK,0.0011443621206070208,0.01128543786073037,251,0.2872348922723622,0.17879496087644645
BMY,0.0006312156910280996,0.01793322490687421,251,0.15843513844805301,0.2841157148868994
BNY,0.0017034904218473518,0.011152759793165858,251,0.4275760958836853,0.1766929449695666
BR,0.0006178921305451667,0.011287026967144826,251,0.15509092476683684,0.17882013705682223
BRK-B,0.0009327111702766453,0.00913811767913269,251,0.23411050373943798,0.1447750112213328
BRO,0.0015477325551921592,0.01142077671861287,251,0.38848087135323195,0.18093913162983524
BSX,0.0017878881526896095,0.010539812760815018,251,0.448759926325092,0.1669820376905636
BX,0.0014441595786935024,0.018148256693137507,251,0.3624840542520691,0.28752245907233503
BXP,0.0005427551916330486,0.01944973335859917,251,0.1362315530998952,0.3081417272260801
C,0.0014089943186836426,0.016491685479524384,251,0.3536575739895943,0.26127743526536007
CAG,3.252795848704758e-05,0.013686265944524581,251,0.008164517580248942,0.2168312310336488
CAH,0.0007146688818086978,0.013621796152010144,251,0.17938188933398314,0.21580983743132867
CARR,0.0009683539791569644,0.01809962583997803,251,0.24305684876839806,0.2867520014617985
CASY,0.0016001828374133944,0.01821354270259087,251,0.40164589219076197,0.28855678398290063
CAT,0.0010525613734052289,0.01641712283976237,251,0.26419290472471246,0.2600961408908207
CB,0.0008887279257997053,0.010861229556522401,251,0.22307070937572604,0.1720742374016181
CBOE,0.0005024541547195354,0.013278297016822753,251,0.1261159928346034,0.2103677876681883
CBRE,0.0015129381438604376,0.017334550699158784,251,0.3797474741089698,0.2746309316762558
CCI,-0.0006655394655180879,0.013924248996664203,251,-0.16705040584504005,0.22060159165426962
CCL,0.0017999142769214741,0.026318026760806117,251,0.45177848350729,0.4169559589191756
CDNS,0.0007690347223508872,0.021891602647384076,251,0.19302771531007268,0.346828212353334
CDW,-0.0007499209625297006,0.017117362186056417,251,-0.18823016159495487,0.27119001851168334
CEG,0.0032031943008045288,0.033102268539841544,251,0.8040017695019367,0.5244385624679306
CF,0.00041959084413001866,0.01685065021103988,251,0.10531730187663468,0.2669645061543564
CFG,0.001426083123731863,0.019493531889642243,251,0.3579468640566976,0.30883562645630325
CHD,0.0005023766334797981,0.010280992311402943,251,0.12609653500342932,0.162881550611752
CHRW,0.0009813763058390116,0.019869657425379016,251,0.24632545276559192,0.3147945756150855
CHTR,-0.0002023473008268243,0.02563022171281433,251,-0.0507891725075329,0.4060590776316333
CI,-0.0002869379571568511,0.014878798162115214,251,-0.07202142724636962,0.23572449453119998
CIEN,0.0028422897534491126,0.02563242694206471,251,0.7134147281157273,0.406094015033479
CINF,0.0014132688016456178,0.013721314902010116,251,0.35473046921305007,0.2173865109492108
CL,0.0006061573790862087,0.00954140606104015,251,0.15214550215063838,0.15116430079564117
CLX,0.0006705298048518793,0.012615811566661974,251,0.1683029810178217,0.1998720442504805
CMCSA,-0.00039637550453231314,0.015160905986034446,251,-0.0994902516376106,0.24019392300735076
CME,0.0006516576558146172,0.010450473154917605,251,0.1635660716094689,0.1655666321442066
CMG,0.001350764327491036,0.018681135567350293,251,0.33904184620025,0.29596484816193247
CMI,0.001674056196691857,0.015118736538916227,251,0.4201881053696561,0.23952583332038177
CMS,0.0006543179488561106,0.01020645529614556,251,0.16423380516288377,0.1617006622057147
CNC,-0.0007674111307753436,0.018856936589356374,251,-0.19262019382461126,0.2987500601527752
CNP,0.000551779124108805,0.012701540893272112,251,0.13849656015131007,0.20123025221603583
COF,0.0014368786659334635,0.019021624239251723,251,0.36065654514929935,0.3013592032168944
COHR,0.0038397026471754365,0.03543720023034696,251,0.9637653644410346,0.5614308374159647
COIN,0.0032544745630519968,0.054343485988612814,251,0.8168731153260512,0.860962735440991
COO,6.257047290369136e-05,0.015727021513827755,251,0.015705188698826533,0.24916287971886314
COP,-0.0004676690076819035,0.014236234102019135,251,-0.11738492092815778,0.2255443652882524
COR,0.0003953283577188541,0.011269009294518758,251,0.09922741778743238,0.17853468343844983
COST,0.0014585804691932844,0.011850941724786493,251,0.3661036977675144,0.18775422701189887
CPAY,0.0008639858480973257,0.016149557659800886,251,0.21686044787242875,0.2558571112250265
CPB,-4.534370787642728e-05,0.013258590025556348,251,-0.011381270676983246,0.2100555702091981
CPRT,0.0008549707175994711,0.01438056466985079,251,0.21459765011746723,0.22783099151819522
CPT,0.0008129193809638138,0.013213655899545183,251,0.20404276462191728,0.20934367977115498
CRH,0.0014180701334017968,0.016993275368814675,251,0.355935603483851,0.26922411360769904
CRL,-0.0006789570583031922,0.023333430117047027,251,-0.17041822163410125,0.3696710554233404
CRM,0.001348873951604073,0.022612975496641038,251,0.3385673618526224,0.3582569076287765
CRWD,0.0017449009047338063,0.02970924018725916,251,0.4379701270881854,0.47068288377480644
CSCO,0.0008244953984086207,0.011374419998163698,251,0.2069483450005638,0.18020470305724873
CSGP,-0.000535948671452848,0.01849258724140336,251,-0.13452311653466487,0.29297768089584825
CSX,-0.0001353123739471845,0.013496255094111093,251,-0.03396340586074331,0.2138208930223967
CTAS,0.0009690899760305317,0.013859986225025508,251,0.24324158398366347,0.21958347787944363
CTSH,0.0002796498837723355,0.013008284747278968,251,0.07019212082685622,0.20608998881226365
CTVA,0.0008503906468401356,0.018802632278346602,251,0.21344805235687403,0.2978897180657216
CVNA,0.006802429636224512,0.048949307681526465,251,1.7074098386923524,0.7755028790067043
CVS,-0.0019121245421537794,0.02282375827907111,251,-0.4799432600805986,0.36159633493351145
CVX,0.00011598855106297195,0.012134943969004143,251,0.02911312631680596,0.1922536687500355
D,0.0007139415958464865,0.01410209804939907,251,0.1791993405574681,0.22341925055400022
DAL,0.0018610801845393066,0.02072737269678613,251,0.46713112631936593,0.32838334109205397
DASH,0.002439061345247812,0.02155504565059909,251,0.6122043976572008,0.34149614674671236
DD,0.0001469778831153136,0.016328442913794764,251,0.036891448661943715,0.2586911866400799
DDOG,0.001142513791635156,0.023628884477399602,251,0.28677096170042415,0.37435193280283763
DE,0.0003893138046382848,0.014848689793760547,251,0.09771776496420947,0.23524748826804398
DECK,0.00266042736444242,0.024772822420996935,251,0.6677672684750474,0.39247531821283277
DELL,0.002474417747007477,0.03785098860059654,251,0.6210788544988768,0.5996724371260237
DG,-0.0019231188028429715,0.0280854828818243,251,-0.48270281951358585,0.4449577300429971
DGX,0.0004392592920195729,0.012724954250755469,251,0.1102540822969128,0.2016011895590865
DHI,-2.5662397078269336e-05,0.020948271108040494,251,-0.0064412616666456035,0.33188303009706144
DHR,2.4289560064540386e-05,0.013997071393838992,251,0.006096679576199637,0.22175531540114363
DIS,0.0009845348300790248,0.016298374310419465,251,0.24711824234983523,0.2582148103726776
DLR,0.001342964206747641,0.01675637155016746,251,0.3370840158936579,0.2654708512611933
DLTR,-0.0022025565201247255,0.02589053257843104,251,-0.552841686551306,0.41018317734384785
DOC,0.0003965281842176527,0.014654098637807318,251,0.09952857423863082,0.2321645845699407
DOV,0.000979223272091032,0.01295829590148811,251,0.24578504129484902,0.20529801655228286
DOW,-0.0009827980831626356,0.012851809507027299,251,-0.24668231887382155,0.20361095478592067
DPZ,0.0002761836220015808,0.017767538211446884,251,0.06932208912239679,0.2814907439648798
DRI,0.0008441324720066424,0.017335358208199703,251,0.21187725047366723,0.2746437250254515
DTE,0.0005160713186448989,0.011470819740114224,251,0.1295339009798696,0.18173196219448776
DUK,0.0005981754407771603,0.010348060110775372,251,0.15014203563506723,0.16394410438351031
DVA,0.001509453105625717,0.018476547315733234,251,0.378872729512055,0.2927235606819901
DVN,-0.0010772277770899892,0.015901788849752435,251,-0.2703841720495873,0.25193171504229045
DXCM,-0.0011046355923615605,0.03453242257682342,251,-0.2772635336827517,0.547096463583069
EA,0.0003828666515278698,0.011394943415834642,251,0.09609952953349532,0.18052985514304382
EBAY,0.0015734052033395994,0.015564869532348332,251,0.3949247060382395,0.24659390919752128
